"","code","X.x","away.pace","away.efg","away.tov","away.orb","away.ftprb","away.ortg","home.pace","home.efg","home.tov","home.orb","home.ftprb","home.ortg","X.y","start_time","away_team","home_team","away_team_score","home_team_score","home_team_abbv","home_city","home_state","index_team","season_end_year","lat","lng","timezone","Prev_lat","Prev_lng","Prev_timezone","Dist_Km","Dist_Mi","index.pace","index.efg","index.tov","index.orb","index.ftprb","index.ortg","index.points","opponent_team","home","date","v_minus3","v_minus7","v_minus14"
"488","201611260WAS",5501,93.1,0.593,13.8,17.6,0.307,120.3,93.1,0.511,11.3,27.3,0.114,107.4,5073,"2016-11-26 20:00:00+00:00","SAN_ANTONIO_SPURS","WASHINGTON_WIZARDS",112,100,"WAS","Washington","District of Columbia","WASHINGTON_WIZARDS",2017,38.9047,-77.0163,"America/New_York",28.4772,-81.3369,"America/New_York",1226.02643669001,766.266522931257,93.1,0.511,11.3,27.3,0.114,107.4,100,"SAN_ANTONIO_SPURS","home",2016-11-26,2452.05287338002,2452.05287338002,4688.0791826648
"489","201611270BRK",5507,97.9,0.61,12,21.4,0.198,124.7,97.9,0.529,13.9,20,0.149,107.3,386,"2016-11-27 19:00:00+00:00","SACRAMENTO_KINGS","BROOKLYN_NETS",122,105,"BRK","Brooklyn","New York","BROOKLYN_NETS",2017,40.6501,-73.9496,"America/New_York",39.7771,-86.1458,"America/Indiana/Indianapolis",1039.31321959665,649.570762247909,97.9,0.529,13.9,20,0.149,107.3,105,"SACRAMENTO_KINGS","home",2016-11-27,2078.62643919331,4213.38678748093,6710.13441371059
"490","201611270BRK",5507,97.9,0.61,12,21.4,0.198,124.7,97.9,0.529,13.9,20,0.149,107.3,4356,"2016-11-27 19:00:00+00:00","SACRAMENTO_KINGS","BROOKLYN_NETS",122,105,"BRK","Brooklyn","New York","SACRAMENTO_KINGS",2017,40.6501,-73.9496,"America/New_York",38.5667,-121.4683,"America/Los_Angeles",4027.51282368394,2517.19551480246,97.9,0.61,12,21.4,0.198,124.7,122,"BROOKLYN_NETS","away",2016-11-27,4027.51282368394,4027.51282368394,4808.67696936357
"491","201611270DAL",5510,85.4,0.422,13.3,22.2,0.208,94.9,85.4,0.481,12.3,25.6,0.221,106.6,3171,"2016-11-27 20:00:00+00:00","NEW_ORLEANS_PELICANS","DALLAS_MAVERICKS",81,91,"DAL","Dallas","Texas","NEW_ORLEANS_PELICANS",2017,32.7936,-96.7662,"America/Chicago",45.5371,-122.65,"America/Los_Angeles",2625.22749360252,1640.76718350158,85.4,0.422,13.3,22.2,0.208,94.9,81,"DALLAS_MAVERICKS","away",2016-11-27,5941.17789511628,7265.65562567517,8969.10121369645
"492","201611270DAL",5510,85.4,0.422,13.3,22.2,0.208,94.9,85.4,0.481,12.3,25.6,0.221,106.6,1088,"2016-11-27 20:00:00+00:00","NEW_ORLEANS_PELICANS","DALLAS_MAVERICKS",81,91,"DAL","Dallas","Texas","DALLAS_MAVERICKS",2017,32.7936,-96.7662,"America/Chicago",41.4767,-81.6805,"America/New_York",1645.43523653654,1028.39702283533,85.4,0.481,12.3,25.6,0.221,106.6,91,"NEW_ORLEANS_PELICANS","home",2016-11-27,3290.87047307307,5371.19702942643,13835.7724028609
"493","201611270IND",5508,93.2,0.343,19.6,13.3,0.314,75.1,93.2,0.462,12,27.7,0.065,97.7,2151,"2016-11-27 19:00:00+00:00","LOS_ANGELES_CLIPPERS","INDIANA_PACERS",70,91,"IND","Indianapolis","Indiana","LOS_ANGELES_CLIPPERS",2017,39.7771,-86.1458,"America/Indiana/Indianapolis",42.3834,-83.1024,"America/Detroit",386.025986272519,241.266241420324,93.2,0.343,19.6,13.3,0.314,75.1,70,"INDIANA_PACERS","away",2016-11-27,1990.57669465312,3999.85518436308,7587.21930085774
"494","201611270IND",5508,93.2,0.343,19.6,13.3,0.314,75.1,93.2,0.462,12,27.7,0.065,97.7,1976,"2016-11-27 19:00:00+00:00","LOS_ANGELES_CLIPPERS","INDIANA_PACERS",70,91,"IND","Indianapolis","Indiana","INDIANA_PACERS",2017,39.7771,-86.1458,"America/Indiana/Indianapolis",39.7771,-86.1458,"America/Indiana/Indianapolis",0,0,93.2,0.462,12,27.7,0.065,97.7,91,"LOS_ANGELES_CLIPPERS","home",2016-11-27,0,2217.63439156606,2217.63439156606
"495","201611270LAL",5512,94.7,0.511,11.5,15.6,0.045,99.3,94.7,0.484,8,32.6,0.179,115.1,16,"2016-11-27 22:30:00+00:00","ATLANTA_HAWKS","LOS_ANGELES_LAKERS",94,109,"LAL","Los Angeles","California","ATLANTA_HAWKS",2017,34.1139,-118.4068,"America/Los_Angeles",40.7774,-111.93,"America/Denver",935.300652073332,584.562907545832,94.7,0.511,11.5,15.6,0.045,99.3,94,"LOS_ANGELES_LAKERS","away",2016-11-27,3117.61285865098,5875.96260699807,8216.13570372036
"496","201611270LAL",5512,94.7,0.511,11.5,15.6,0.045,99.3,94.7,0.484,8,32.6,0.179,115.1,2322,"2016-11-27 22:30:00+00:00","ATLANTA_HAWKS","LOS_ANGELES_LAKERS",94,109,"LAL","Los Angeles","California","LOS_ANGELES_LAKERS",2017,34.1139,-118.4068,"America/Los_Angeles",34.1139,-118.4068,"America/Los_Angeles",0,0,94.7,0.484,8,32.6,0.179,115.1,109,"ATLANTA_HAWKS","home",2016-11-27,544.010949979617,1088.02189995923,5225.38768717303
"497","201611270ORL",5509,94.7,0.523,10.4,21.7,0.163,109.8,94.7,0.451,6.6,18.9,0.141,101.4,3682,"2016-11-27 19:00:00+00:00","MILWAUKEE_BUCKS","ORLANDO_MAGIC",104,96,"ORL","Orlando","Florida","ORLANDO_MAGIC",2017,28.4772,-81.3369,"America/New_York",28.4772,-81.3369,"America/New_York",0,0,94.7,0.451,6.6,18.9,0.141,101.4,96,"MILWAUKEE_BUCKS","home",2016-11-27,0,3454.63148992514,7604.4195939418
"498","201611270ORL",5509,94.7,0.523,10.4,21.7,0.163,109.8,94.7,0.451,6.6,18.9,0.141,101.4,2822,"2016-11-27 19:00:00+00:00","MILWAUKEE_BUCKS","ORLANDO_MAGIC",104,96,"ORL","Orlando","Florida","MILWAUKEE_BUCKS",2017,28.4772,-81.3369,"America/New_York",43.0642,-87.9673,"America/Chicago",1727.31574496257,1079.57234060161,94.7,0.523,10.4,21.7,0.163,109.8,104,"ORLANDO_MAGIC","away",2016-11-27,1727.31574496257,1727.31574496257,5851.25142590031
"499","201611270PHI",5505,96.6,0.478,7.9,27.5,0.261,115.9,96.6,0.549,14.2,28.9,0.076,111.8,883,"2016-11-27 14:00:00+00:00","CLEVELAND_CAVALIERS","PHILADELPHIA_76ERS",112,108,"PHI","Philadelphia","Pennsylvania","CLEVELAND_CAVALIERS",2017,40.0077,-75.1339,"America/New_York",41.4767,-81.6805,"America/New_York",575.044079481904,359.40254967619,96.6,0.478,7.9,27.5,0.261,115.9,112,"PHILADELPHIA_76ERS","away",2016-11-27,575.044079481904,575.044079481904,1906.54567605077
"500","201611270PHI",5505,96.6,0.478,7.9,27.5,0.261,115.9,96.6,0.549,14.2,28.9,0.076,111.8,3846,"2016-11-27 14:00:00+00:00","CLEVELAND_CAVALIERS","PHILADELPHIA_76ERS",112,108,"PHI","Philadelphia","Pennsylvania","PHILADELPHIA_76ERS",2017,40.0077,-75.1339,"America/New_York",40.0077,-75.1339,"America/New_York",0,0,96.6,0.549,14.2,28.9,0.076,111.8,108,"CLEVELAND_CAVALIERS","home",2016-11-27,0,0,6450.64965494587
"501","201611270PHO",5506,103.1,0.511,10.4,21.3,0.326,116.4,103.1,0.466,9.5,18.8,0.348,110.6,4021,"2016-11-27 16:30:00+00:00","DENVER_NUGGETS","PHOENIX_SUNS",120,114,"PHO","Phoenix","Arizona","PHOENIX_SUNS",2017,33.5722,-112.0891,"America/Phoenix",33.5722,-112.0891,"America/Phoenix",0,0,103.1,0.466,9.5,18.8,0.348,110.6,114,"DENVER_NUGGETS","home",2016-11-27,2973.22354037209,4402.12410984127,9519.94657122647
"502","201611270PHO",5506,103.1,0.511,10.4,21.3,0.326,116.4,103.1,0.466,9.5,18.8,0.348,110.6,1253,"2016-11-27 16:30:00+00:00","DENVER_NUGGETS","PHOENIX_SUNS",120,114,"PHO","Phoenix","Arizona","DENVER_NUGGETS",2017,33.5722,-112.0891,"America/Phoenix",39.7621,-104.8759,"America/Denver",941.475326086017,588.42207880376,103.1,0.511,10.4,21.3,0.326,116.4,120,"PHOENIX_SUNS","away",2016-11-27,1550.34041467589,2159.20550326577,5328.63514763844
"503","201611270POR",5511,97.5,0.665,10.4,20.6,0.256,133.4,97.5,0.554,12.8,21.6,0.265,117,4186,"2016-11-27 22:00:00+00:00","HOUSTON_ROCKETS","PORTLAND_TRAIL_BLAZERS",130,114,"POR","Portland","Oregon","PORTLAND_TRAIL_BLAZERS",2017,45.5371,-122.65,"America/Los_Angeles",45.5371,-122.65,"America/Los_Angeles",0,0,97.5,0.554,12.8,21.6,0.265,117,114,"HOUSTON_ROCKETS","home",2016-11-27,3298.43594699098,5825.11484097587,9298.89421613444
"504","201611270POR",5511,97.5,0.665,10.4,20.6,0.256,133.4,97.5,0.554,12.8,21.6,0.265,117,1783,"2016-11-27 22:00:00+00:00","HOUSTON_ROCKETS","PORTLAND_TRAIL_BLAZERS",130,114,"POR","Portland","Oregon","HOUSTON_ROCKETS",2017,45.5371,-122.65,"America/Los_Angeles",38.5667,-121.4683,"America/Los_Angeles",781.164145679625,488.227591049766,97.5,0.665,10.4,20.6,0.256,133.4,130,"PORTLAND_TRAIL_BLAZERS","away",2016-11-27,3359.81703989223,6918.90570178561,8243.23468069327
"505","201611280GSW",5519,100.5,0.465,15.5,27.7,0.247,99.5,100.5,0.506,12.8,15.9,0.224,104.5,1582,"2016-11-28 23:30:00+00:00","ATLANTA_HAWKS","GOLDEN_STATE_WARRIORS",100,105,"GSW","San Francisco","California","GOLDEN_STATE_WARRIORS",2017,37.7562,-122.443,"America/Los_Angeles",37.7562,-122.443,"America/Los_Angeles",0,0,100.5,0.506,12.8,15.9,0.224,104.5,105,"ATLANTA_HAWKS","home",2016-11-28,1088.02189995923,4617.21615100245,10334.5199285845
"506","201611280GSW",5519,100.5,0.465,15.5,27.7,0.247,99.5,100.5,0.506,12.8,15.9,0.224,104.5,17,"2016-11-28 23:30:00+00:00","ATLANTA_HAWKS","GOLDEN_STATE_WARRIORS",100,105,"GSW","San Francisco","California","ATLANTA_HAWKS",2017,37.7562,-122.443,"America/Los_Angeles",34.1139,-118.4068,"America/Los_Angeles",544.010949979617,340.00684373726,100.5,0.465,15.5,27.7,0.247,99.5,100,"GOLDEN_STATE_WARRIORS","away",2016-11-28,3661.62380863059,5556.73301697344,8760.14665369998
"507","201611280MEM",5517,96.7,0.494,12,20.9,0.28,107.5,96.7,0.444,11.2,17.4,0.067,87.9,551,"2016-11-28 21:00:00+00:00","CHARLOTTE_HORNETS","MEMPHIS_GRIZZLIES",104,85,"MEM","Memphis","Tennessee","CHARLOTTE_HORNETS",2017,35.1046,-89.9773,"America/Chicago",35.2079,-80.8304,"America/New_York",831.342246712093,519.588904195058,96.7,0.494,12,20.9,0.28,107.5,104,"MEMPHIS_GRIZZLIES","away",2016-11-28,2557.82332672058,3582.92406561991,7134.62077319066
"508","201611280MEM",5517,96.7,0.494,12,20.9,0.28,107.5,96.7,0.444,11.2,17.4,0.067,87.9,2486,"2016-11-28 21:00:00+00:00","CHARLOTTE_HORNETS","MEMPHIS_GRIZZLIES",104,85,"MEM","Memphis","Tennessee","MEMPHIS_GRIZZLIES",2017,35.1046,-89.9773,"America/Chicago",25.6908,-80.1653,"America/New_York",1405.95470203373,878.721688771081,96.7,0.444,11.2,17.4,0.067,87.9,85,"CHARLOTTE_HORNETS","home",2016-11-28,4227.12034553989,5790.69708478078,11403.8950547343
"509","201611280MIA",5514,96.8,0.548,8.7,15,0.253,115.7,96.8,0.513,12.1,17.1,0.275,107.4,2655,"2016-11-28 20:30:00+00:00","BOSTON_CELTICS","MIAMI_HEAT",112,104,"MIA","Key Biscayne","Florida","MIAMI_HEAT",2017,25.6908,-80.1653,"America/New_York",25.6908,-80.1653,"America/New_York",0,0,96.8,0.513,12.1,17.1,0.275,107.4,104,"BOSTON_CELTICS","home",2016-11-28,2410.44449014109,3330.1088046666,8539.50056567466
"510","201611280MIA",5514,96.8,0.548,8.7,15,0.253,115.7,96.8,0.513,12.1,17.1,0.275,107.4,186,"2016-11-28 20:30:00+00:00","BOSTON_CELTICS","MIAMI_HEAT",112,104,"MIA","Key Biscayne","Florida","BOSTON_CELTICS",2017,25.6908,-80.1653,"America/New_York",42.3188,-71.0846,"America/New_York",2026.60427498455,1266.62767186534,96.8,0.548,8.7,15,0.253,115.7,112,"MIAMI_HEAT","away",2016-11-28,2328.87328092912,4837.30501991279,9119.80243333725
"511","201611280MIN",5518,92.7,0.532,11.3,29.3,0.354,120.9,92.7,0.488,13.2,25,0.296,111.1,3001,"2016-11-28 21:00:00+00:00","UTAH_JAZZ","MINNESOTA_TIMBERWOLVES",112,103,"MIN","Minneapolis","Minnesota","MINNESOTA_TIMBERWOLVES",2017,44.9635,-93.2678,"America/Chicago",37.7562,-122.443,"America/Los_Angeles",2547.30351050907,1592.06469406817,92.7,0.488,13.2,25,0.296,111.1,103,"UTAH_JAZZ","home",2016-11-28,5716.53156519653,8529.54710825689,9660.76469636335
"512","201611280MIN",5518,92.7,0.532,11.3,29.3,0.354,120.9,92.7,0.488,13.2,25,0.296,111.1,4890,"2016-11-28 21:00:00+00:00","UTAH_JAZZ","MINNESOTA_TIMBERWOLVES",112,103,"MIN","Minneapolis","Minnesota","UTAH_JAZZ",2017,44.9635,-93.2678,"America/Chicago",40.7774,-111.93,"America/Denver",1586.34315061528,991.464469134548,92.7,0.532,11.3,29.3,0.354,120.9,112,"MINNESOTA_TIMBERWOLVES","away",2016-11-28,1586.34315061528,2195.20823920515,8900.90033823215
"513","201611280NYK",5515,93.5,0.543,12.3,37.8,0.13,119.7,93.5,0.429,4.6,25,0.275,110.1,3343,"2016-11-28 20:30:00+00:00","OKLAHOMA_CITY_THUNDER","NEW_YORK_KNICKS",112,103,"NYK","Manhattan","New York","NEW_YORK_KNICKS",2017,40.7834,-73.9662,"America/New_York",35.2079,-80.8304,"America/New_York",863.240540004241,539.525337502651,93.5,0.429,4.6,25,0.275,110.1,103,"OKLAHOMA_CITY_THUNDER","home",2016-11-28,1726.48108000848,1726.48108000848,2942.36576017378
"514","201611280NYK",5515,93.5,0.543,12.3,37.8,0.13,119.7,93.5,0.429,4.6,25,0.275,110.1,3509,"2016-11-28 20:30:00+00:00","OKLAHOMA_CITY_THUNDER","NEW_YORK_KNICKS",112,103,"NYK","Manhattan","New York","OKLAHOMA_CITY_THUNDER",2017,40.7834,-73.9662,"America/New_York",35.4676,-97.5137,"America/Chicago",2135.50369695304,1334.68981059565,93.5,0.543,12.3,37.8,0.13,119.7,112,"NEW_YORK_KNICKS","away",2016-11-28,4374.93269373897,6851.10428546826,9774.58902692751
"515","201611280TOR",5516,91.9,0.5,13.2,26.1,0.105,103.4,91.9,0.63,11.7,23.5,0.325,132.7,3847,"2016-11-28 20:30:00+00:00","PHILADELPHIA_76ERS","TORONTO_RAPTORS",95,122,"TOR","Toronto","Canada","PHILADELPHIA_76ERS",2017,43.6532,-79.3832,"Canada/Toronto",40.0077,-75.1339,"America/New_York",536.752816769184,335.47051048074,91.9,0.5,13.2,26.1,0.105,103.4,95,"TORONTO_RAPTORS","away",2016-11-28,536.752816769184,536.752816769184,6987.40247171505
"516","201611280TOR",5516,91.9,0.5,13.2,26.1,0.105,103.4,91.9,0.63,11.7,23.5,0.325,132.7,4705,"2016-11-28 20:30:00+00:00","PHILADELPHIA_76ERS","TORONTO_RAPTORS",95,122,"TOR","Toronto","Canada","TORONTO_RAPTORS",2017,43.6532,-79.3832,"Canada/Toronto",43.0642,-87.9673,"America/Chicago",696.761609108206,435.476005692628,91.9,0.63,11.7,23.5,0.325,132.7,122,"PHILADELPHIA_76ERS","home",2016-11-28,2313.96193232456,5098.96871861016,9297.57069898112
"517","201611280WAS",5513,96.4,0.425,16.1,25.5,0.172,89.3,96.4,0.471,19.3,26.2,0.247,94.9,5074,"2016-11-28 20:00:00+00:00","SACRAMENTO_KINGS","WASHINGTON_WIZARDS",95,101,"WAS","Washington","District of Columbia","WASHINGTON_WIZARDS",2017,38.9047,-77.0163,"America/New_York",38.9047,-77.0163,"America/New_York",0,0,96.4,0.471,19.3,26.2,0.247,94.9,101,"SACRAMENTO_KINGS","home",2016-11-28,2452.05287338002,2452.05287338002,3727.96127988027
"518","201611280WAS",5513,96.4,0.425,16.1,25.5,0.172,89.3,96.4,0.471,19.3,26.2,0.247,94.9,4357,"2016-11-28 20:00:00+00:00","SACRAMENTO_KINGS","WASHINGTON_WIZARDS",95,101,"WAS","Washington","District of Columbia","SACRAMENTO_KINGS",2017,38.9047,-77.0163,"America/New_York",40.6501,-73.9496,"America/New_York",326.075929961043,203.797456225652,96.4,0.425,16.1,25.5,0.172,89.3,95,"WASHINGTON_WIZARDS","away",2016-11-28,4353.58875364498,4353.58875364498,5134.75289932461
"519","201611290BRK",5521,99.6,0.482,10.6,19.3,0.156,101.4,99.6,0.495,9.8,15.1,0.231,105.5,387,"2016-11-29 20:30:00+00:00","LOS_ANGELES_CLIPPERS","BROOKLYN_NETS",122,127,"BRK","Brooklyn","New York","BROOKLYN_NETS",2017,40.6501,-73.9496,"America/New_York",40.6501,-73.9496,"America/New_York",0,0,99.6,0.495,9.8,15.1,0.231,105.5,127,"LOS_ANGELES_CLIPPERS","home",2016-11-29,1039.31321959665,2078.62643919331,6123.66023709285
"520","201611290BRK",5521,99.6,0.482,10.6,19.3,0.156,101.4,99.6,0.495,9.8,15.1,0.231,105.5,2152,"2016-11-29 20:30:00+00:00","LOS_ANGELES_CLIPPERS","BROOKLYN_NETS",122,127,"BRK","Brooklyn","New York","LOS_ANGELES_CLIPPERS",2017,40.6501,-73.9496,"America/New_York",39.7771,-86.1458,"America/Indiana/Indianapolis",1039.31321959665,649.570762247909,99.6,0.482,10.6,19.3,0.156,101.4,122,"BROOKLYN_NETS","away",2016-11-29,1425.33920586917,5039.16840395974,6170.96468819449
"521","201611290CHO",5520,95.1,0.554,10.2,20.5,0.109,117.8,95.1,0.455,13,12.5,0.231,93.6,1419,"2016-11-29 20:00:00+00:00","DETROIT_PISTONS","CHARLOTTE_HORNETS",112,89,"CHO","Charlotte","North Carolina","DETROIT_PISTONS",2017,35.2079,-80.8304,"America/New_York",35.4676,-97.5137,"America/Chicago",1511.78344749515,944.864654684469,95.1,0.554,10.2,20.5,0.109,117.8,112,"CHARLOTTE_HORNETS","away",2016-11-29,2973.52581822477,2973.52581822477,4558.91310869374
"522","201611290CHO",5520,95.1,0.554,10.2,20.5,0.109,117.8,95.1,0.455,13,12.5,0.231,93.6,552,"2016-11-29 20:00:00+00:00","DETROIT_PISTONS","CHARLOTTE_HORNETS",112,89,"CHO","Charlotte","North Carolina","CHARLOTTE_HORNETS",2017,35.2079,-80.8304,"America/New_York",35.1046,-89.9773,"America/Chicago",831.342246712093,519.588904195058,95.1,0.455,13,12.5,0.231,93.6,89,"DETROIT_PISTONS","home",2016-11-29,2525.92503342843,3389.16557343267,7965.96301990275
"523","201611290MIL",5522,99.6,0.52,17.7,17.5,0.307,101.4,99.6,0.576,15,26.3,0.221,118.4,884,"2016-11-29 21:00:00+00:00","CLEVELAND_CAVALIERS","MILWAUKEE_BUCKS",101,118,"MIL","Milwaukee","Wisconsin","CLEVELAND_CAVALIERS",2017,43.0642,-87.9673,"America/Chicago",40.0077,-75.1339,"America/New_York",1119.59543153222,699.747144707638,99.6,0.52,17.7,17.5,0.307,101.4,101,"MILWAUKEE_BUCKS","away",2016-11-29,1694.63951101413,1694.63951101413,2537.63664475163
"524","201611290MIL",5522,99.6,0.52,17.7,17.5,0.307,101.4,99.6,0.576,15,26.3,0.221,118.4,2823,"2016-11-29 21:00:00+00:00","CLEVELAND_CAVALIERS","MILWAUKEE_BUCKS",101,118,"MIL","Milwaukee","Wisconsin","MILWAUKEE_BUCKS",2017,43.0642,-87.9673,"America/Chicago",28.4772,-81.3369,"America/New_York",1727.31574496257,1079.57234060161,99.6,0.576,15,26.3,0.221,118.4,118,"CLEVELAND_CAVALIERS","home",2016-11-29,3454.63148992514,3454.63148992514,7578.56717086288
"525","201611290NOP",5523,94.5,0.454,11.2,18,0.103,93.2,94.5,0.477,7.5,25.5,0.239,111.2,2323,"2016-11-29 21:00:00+00:00","LOS_ANGELES_LAKERS","NEW_ORLEANS_PELICANS",88,105,"NOP","New Orleans","Louisiana","LOS_ANGELES_LAKERS",2017,30.0687,-89.9288,"America/Chicago",34.1139,-118.4068,"America/Los_Angeles",2711.18242866966,1694.48901791854,94.5,0.454,11.2,18,0.103,93.2,88,"NEW_ORLEANS_PELICANS","away",2016-11-29,2711.18242866966,3799.2043286289,6254.7721608888
"526","201611290NOP",5523,94.5,0.454,11.2,18,0.103,93.2,94.5,0.477,7.5,25.5,0.239,111.2,3172,"2016-11-29 21:00:00+00:00","LOS_ANGELES_LAKERS","NEW_ORLEANS_PELICANS",88,105,"NOP","New Orleans","Louisiana","NEW_ORLEANS_PELICANS",2017,30.0687,-89.9288,"America/Chicago",32.7936,-96.7662,"America/Chicago",715.784097400848,447.36506087553,94.5,0.477,7.5,25.5,0.239,111.2,105,"LOS_ANGELES_LAKERS","home",2016-11-29,3341.01159100337,7981.43972307601,9684.8853110973
"527","201611290SAS",5524,92.7,0.488,12.5,20.5,0.128,102.5,92.7,0.401,17.1,24.4,0.289,89.5,3683,"2016-11-29 21:30:00+00:00","ORLANDO_MAGIC","SAN_ANTONIO_SPURS",95,83,"SAS","San Antonio","Texas","ORLANDO_MAGIC",2017,29.4658,-98.5254,"America/Chicago",28.4772,-81.3369,"America/New_York",1674.19059300584,1046.36912062865,92.7,0.488,12.5,20.5,0.128,102.5,95,"SAN_ANTONIO_SPURS","away",2016-11-29,1674.19059300584,3401.50633796841,6460.42027497212
"528","201611290SAS",5524,92.7,0.488,12.5,20.5,0.128,102.5,92.7,0.401,17.1,24.4,0.289,89.5,4521,"2016-11-29 21:30:00+00:00","ORLANDO_MAGIC","SAN_ANTONIO_SPURS",95,83,"SAS","San Antonio","Texas","SAN_ANTONIO_SPURS",2017,29.4658,-98.5254,"America/Chicago",38.9047,-77.0163,"America/New_York",2231.6227071379,1394.76419196119,92.7,0.401,17.1,24.4,0.289,89.5,83,"ORLANDO_MAGIC","home",2016-11-29,2859.71140059942,5793.13733858246,10639.7311112766
"529","201611290UTA",5525,88,0.467,6.5,30,0.176,114.8,88,0.655,8.5,17.9,0.311,136.4,4891,"2016-11-29 22:00:00+00:00","HOUSTON_ROCKETS","UTAH_JAZZ",101,120,"UTA","Salt Lake City","Utah","UTAH_JAZZ",2017,40.7774,-111.93,"America/Denver",44.9635,-93.2678,"America/Chicago",1586.34315061528,991.464469134548,88,0.655,8.5,17.9,0.311,136.4,120,"HOUSTON_ROCKETS","home",2016-11-29,3172.68630123055,3781.55138982043,7117.11329236877
"530","201611290UTA",5525,88,0.467,6.5,30,0.176,114.8,88,0.655,8.5,17.9,0.311,136.4,1784,"2016-11-29 22:00:00+00:00","HOUSTON_ROCKETS","UTAH_JAZZ",101,120,"UTA","Salt Lake City","Utah","HOUSTON_ROCKETS",2017,40.7774,-111.93,"America/Denver",45.5371,-122.65,"America/Los_Angeles",1016.66385411134,635.414908819585,88,0.467,6.5,30,0.176,114.8,101,"UTAH_JAZZ","away",2016-11-29,1797.82799979096,6156.02522495026,9259.8985348046
"531","201611300BOS",5526,92.8,0.603,10.3,35.1,0.184,130.5,92.8,0.522,4.8,18.8,0.209,122.9,187,"2016-11-30 20:30:00+00:00","DETROIT_PISTONS","BOSTON_CELTICS",121,114,"BOS","Boston","Massachusetts","BOSTON_CELTICS",2017,42.3188,-71.0846,"America/New_York",25.6908,-80.1653,"America/New_York",2026.60427498455,1266.62767186534,92.8,0.522,4.8,18.8,0.209,122.9,114,"DETROIT_PISTONS","home",2016-11-30,4053.2085499691,5998.1982960791,10013.4396469379
"532","201611300BOS",5526,92.8,0.603,10.3,35.1,0.184,130.5,92.8,0.522,4.8,18.8,0.209,122.9,1420,"2016-11-30 20:30:00+00:00","DETROIT_PISTONS","BOSTON_CELTICS",121,114,"BOS","Boston","Massachusetts","DETROIT_PISTONS",2017,42.3188,-71.0846,"America/New_York",35.2079,-80.8304,"America/New_York",1155.78555830106,722.36597393816,92.8,0.603,10.3,35.1,0.184,130.5,121,"BOSTON_CELTICS","away",2016-11-30,2667.56900579621,4129.31137652583,5714.69866699479
"533","201611300CHI",5528,101.4,0.42,18.8,36,0.346,94.7,101.4,0.374,11.9,25,0.242,88.8,2324,"2016-11-30 21:00:00+00:00","LOS_ANGELES_LAKERS","CHICAGO_BULLS",96,90,"CHI","Chicago","Illinois","LOS_ANGELES_LAKERS",2017,41.8373,-87.6862,"America/Chicago",30.0687,-89.9288,"America/Chicago",1323.94578424966,827.466115156037,101.4,0.42,18.8,36,0.346,94.7,96,"CHICAGO_BULLS","away",2016-11-30,4035.12821291932,5123.15011287856,5123.15011287856
"534","201611300CHI",5528,101.4,0.42,18.8,36,0.346,94.7,101.4,0.374,11.9,25,0.242,88.8,715,"2016-11-30 21:00:00+00:00","LOS_ANGELES_LAKERS","CHICAGO_BULLS",96,90,"CHI","Chicago","Illinois","CHICAGO_BULLS",2017,41.8373,-87.6862,"America/Chicago",40.0077,-75.1339,"America/New_York",1073.03427372108,670.646421075675,101.4,0.374,11.9,25,0.242,88.8,90,"LOS_ANGELES_LAKERS","home",2016-11-30,1073.03427372108,3598.98519989391,6905.59075547001
"535","201611300DAL",5531,84.3,0.542,11.9,19.4,0.239,111.5,84.3,0.494,11.7,18.6,0.143,103.2,4522,"2016-11-30 21:30:00+00:00","SAN_ANTONIO_SPURS","DALLAS_MAVERICKS",94,87,"DAL","Dallas","Texas","SAN_ANTONIO_SPURS",2017,32.7936,-96.7662,"America/Chicago",29.4658,-98.5254,"America/Chicago",406.135963347527,253.834977092205,84.3,0.542,11.9,19.4,0.239,111.5,94,"DALLAS_MAVERICKS","away",2016-11-30,2637.75867048543,6199.27330192999,11045.8670746241
"536","201611300DAL",5531,84.3,0.542,11.9,19.4,0.239,111.5,84.3,0.494,11.7,18.6,0.143,103.2,1089,"2016-11-30 21:30:00+00:00","SAN_ANTONIO_SPURS","DALLAS_MAVERICKS",94,87,"DAL","Dallas","Texas","DALLAS_MAVERICKS",2017,32.7936,-96.7662,"America/Chicago",32.7936,-96.7662,"America/Chicago",0,0,84.3,0.494,11.7,18.6,0.143,103.2,87,"SAN_ANTONIO_SPURS","home",2016-11-30,1645.43523653654,3697.0064364206,9702.31976922002
"537","201611300DEN",5532,100.8,0.489,5.4,21.2,0.161,105.1,100.8,0.456,15.8,27.5,0.165,97.2,2656,"2016-11-30 22:00:00+00:00","MIAMI_HEAT","DENVER_NUGGETS",106,98,"DEN","Denver","Colorado","MIAMI_HEAT",2017,39.7621,-104.8759,"America/Denver",25.6908,-80.1653,"America/New_York",2776.03282087167,1735.0205130448,100.8,0.489,5.4,21.2,0.161,105.1,106,"DENVER_NUGGETS","away",2016-11-30,2776.03282087167,5903.2674927591,7604.68687107392
